platform,username,date,url,likes,retweets,comments,views,content
"x","@ventures_bd","Oct 11, 2025 · 9:38 AM UTC","https://nitter.net/ventures_bd/status/1976945472540659958#m",3,3,50,10686,"🤝🤝@ventures_bd x @BingXOfficial: Một điểm sáng, ngàn yêu thương! 🔥Bão Bualoi đã qua, nhưng hậu quả nó để lại vẫn còn đó. @BingXVietnam đang triển khai chiến dịch “MỘT ĐIỂM SÁNG, NGÀN YÊU THƯƠNG”, với quỹ hỗ trợ quốc tế $30,000 gồm tiền mặt và nhu yếu phẩm, gửi trực tiếp đến 9 tỉnh thành bị ảnh hưởng nặng nề nhất sau bão. 💙 Mỗi lượt chia sẻ = Một điểm sáng trên bản đồ yêu thương. Khi chiến dịch đạt 1.000 lượt chia sẻ, #BingX sẽ đóng góp thêm $20,000, nâng tổng quỹ cứu trợ lên $50,028 - Cùng cộng đồng giúp người dân sớm ổn định cuộc sống. Hãy cùng chia sẻ thông điệp này và chung tay ủng hộ đến Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam, để yêu thương được lan tỏa xa hơn, bền vững hơn! ❤️❤️"
"x","@MHDao","Oct 11, 2025 · 1:51 AM UTC","https://nitter.net/MHDao/status/1976827882442981438#m",0,0,0,17,"HY VỌNG KHÔNG PHẢI ""LÊN TIVI MÀ NHẬN"" Bão Bualoi: Trợ cấp 15kg gạo/tháng cho người đói, 50 triệu đồng cho hộ mất nhà Hộ gia đình có người chết, mất tích do bão số 10 (Bualoi) được nhận hỗ trợ tối thiểu 25 triệu đồng... trithucvn2.net/tin-tuc-vn/ba…"
"x","@trithucvn","Oct 10, 2025 · 12:02 PM UTC","https://nitter.net/trithucvn/status/1976619436842062113#m",0,0,0,17,"Hộ gia đình có người chết, mất tích do bão số 10 (Bualoi) được nhận hỗ trợ tối thiểu 25 triệu đồng, hộ bị đổ, sập, trôi nhà được nhận tối... trithucvn2.net/tin-tuc-vn/ba…"
"x","@TheIvyNFT","Oct 10, 2025 · 5:54 AM UTC","https://nitter.net/TheIvyNFT/status/1976526845677105533#m",6,1,1,543,"🤝 IVY x BINGX: MỘT ĐIỂM SÁNG, NGÀN YÊU THƯƠNG Bão Bualoi đã qua, nhưng hậu quả nó để lại vẫn còn đó. @BingXOfficial đang triển khai chiến dịch “MỘT ĐIỂM SÁNG, NGÀN YÊU THƯƠNG”, với quỹ hỗ trợ quốc tế $30,000 gồm tiền mặt và nhu yếu phẩm, gửi trực tiếp đến 9 tỉnh thành bị ảnh hưởng nặng nề nhất sau bão. Mình thấy đây là một chiến dịch rất ý nghĩa và mong muốn cùng lan tỏa thông điệp yêu thương này - Để mỗi lượt chia sẻ đều mang thêm một chút ấm áp đến những nơi đang cần giúp đỡ. 💙 Mỗi lượt chia sẻ = Một điểm sáng trên bản đồ yêu thương. Khi chiến dịch đạt 1.000 lượt chia sẻ, BingX sẽ đóng góp thêm $20,000, nâng tổng quỹ cứu trợ lên $50,067 - Cùng cộng đồng giúp người dân sớm ổn định cuộc sống. Hãy cùng chia sẻ thông điệp này và chung tay ủng hộ đến Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam, để yêu thương được lan tỏa xa hơn, bền vững hơn 💙 #BingX #MotDiemSangNganYeuThuong"
"x","@gm_upside","Oct 10, 2025 · 4:13 AM UTC","https://nitter.net/gm_upside/status/1976501411040166210#m",11,0,1,1792,"🤝 IVY x BINGX: MỘT ĐIỂM SÁNG, NGÀN YÊU THƯƠNG Bão Bualoi đã qua, nhưng hậu quả nó để lại vẫn còn đó. @BingXOfficial đang triển khai chiến dịch “MỘT ĐIỂM SÁNG, NGÀN YÊU THƯƠNG”, với quỹ hỗ trợ quốc tế $30,000 gồm tiền mặt và nhu yếu phẩm, gửi trực tiếp đến 9 tỉnh thành bị ảnh hưởng nặng nề nhất sau bão. Mình thấy đây là một chiến dịch rất ý nghĩa và mong muốn cùng lan tỏa thông điệp yêu thương này - Để mỗi lượt chia sẻ đều mang thêm một chút ấm áp đến những nơi đang cần giúp đỡ. 💙 Mỗi lượt chia sẻ = Một điểm sáng trên bản đồ yêu thương. Khi chiến dịch đạt 1,000 lượt chia sẻ, BingX sẽ đóng góp thêm $20,000, nâng tổng quỹ cứu trợ lên $50,000 - Cùng cộng đồng giúp người dân sớm ổn định cuộc sống. Hãy cùng chia sẻ thông điệp này và chung tay ủng hộ đến Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam, để yêu thương được lan tỏa xa hơn, bền vững hơn. 💙 facebook.com/share/p/17H7eCJ… #BingX #MotDiemSangNganYeuThuong"
"x","@BD_GemX","Oct 10, 2025 · 3:54 AM UTC","https://nitter.net/BD_GemX/status/1976496656578388367#m",45,13,106,23013,"📢📢BD GEMX x BINGX: MỘT ĐIỂM SÁNG, NGÀN YÊU THƯƠNG 🤝Bão Bualoi đã qua, nhưng hậu quả nó để lại vẫn còn đó. @BingXVietnam đang triển khai chiến dịch “MỘT ĐIỂM SÁNG, NGÀN YÊU THƯƠNG”, với quỹ hỗ trợ quốc tế $30,000 gồm tiền mặt và nhu yếu phẩm, gửi trực tiếp đến 9 tỉnh thành bị ảnh hưởng nặng nề nhất sau bão. 🟢Mình thấy đây là một chiến dịch rất ý nghĩa và mong muốn cùng lan tỏa thông điệp yêu thương này - Để mỗi lượt chia sẻ đều mang thêm một chút ấm áp đến những nơi đang cần giúp đỡ. 💙 Mỗi lượt chia sẻ = Một điểm sáng trên bản đồ yêu thương. Khi chiến dịch đạt 1.000 lượt chia sẻ, @BingXOfficial sẽ đóng góp thêm $20,000, nâng tổng quỹ cứu trợ lên $50,000 - Cùng cộng đồng giúp người dân sớm ổn định cuộc sống. Hãy cùng chia sẻ thông điệp này và chung tay ủng hộ đến Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam, để yêu thương được lan tỏa xa hơn, bền vững hơn 💙 #BingX #MotDiemSangNganYeuThuong"
"x","@JuneNannirin_VN","Nov 24, 2025 · 10:04 AM UTC","https://nitter.net/JuneNannirin_VN/status/1992897143091396837#m",25,13,0,1126,"🇻🇳💝 THÔNG BÁO ỦNG HỘ ĐỒNG BÀO VÙNG LŨ 💝🇻🇳 Với tinh thần “𝐭𝐮̛𝐨̛𝐧𝐠 𝐭𝐡𝐚̂𝐧 𝐭𝐮̛𝐨̛𝐧𝐠 𝐚́𝐢” và mong muốn được san sẻ phần nào khó khăn cùng bà con đang chịu ảnh hưởng bởi lũ lụt tại khu vực miền Trung, 𝐉𝐮𝐧𝐞 𝐍𝐚𝐧𝐧𝐢𝐫𝐢𝐧 𝐕𝐢𝐞𝐭𝐧𝐚𝐦 𝐅𝐚𝐧𝐩𝐚𝐠𝐞 xin phép được trích quỹ 𝟐.𝟎𝟎𝟎.𝟎𝟎𝟎 đồng ủng hộ đến 𝐁𝐚𝐧 𝐕𝐚̣̂𝐧 đ𝐨̣̂𝐧𝐠 𝐂𝐮̛́𝐮 𝐭𝐫𝐨̛̣ 𝐓𝐫𝐮𝐧𝐠 𝐮̛𝐨̛𝐧𝐠 – 𝐔̉𝐲 𝐛𝐚𝐧 𝐌𝐚̣̆𝐭 𝐭𝐫𝐚̣̂𝐧 𝐓𝐨̂̉ 𝐪𝐮𝐨̂́𝐜 𝐕𝐢𝐞̣̂𝐭 𝐍𝐚𝐦. 🌧️ Món quà nhỏ này là tấm lòng của team Admins, gửi tới những người dân đang ngày đêm đang oằn mình để khắc phục hậu quả thiên tai. 💞 Mong rằng sự sẻ chia này sẽ góp phần lan tỏa tinh thần nhân ái và cùng nhau vượt qua giai đoạn khó khăn. 𝑳𝒖̛𝒖 𝒚́: Số tiền này được trích từ quỹ vận hành page của Admins, không liên quan gì tới tài khoản mở donate cho project ""𝐽𝑢𝑛𝑒’𝑠 𝑆𝑝𝑎𝑟𝑘𝑙𝑖𝑛𝑔 𝑆ℎ𝑖𝑛𝑒"". Xin chân thành cảm ơn tất cả mọi người đã luôn đồng hành cùng 𝐉𝐮𝐧𝐞 𝐧𝐠𝐨𝐚𝐧 𝐱𝐢𝐧𝐡 𝐢𝐮 và fanpage không chỉ trong yêu thương mà còn trong những hành động ý nghĩa ❤️🙏 ---------------- 🇻🇳💝 𝐀𝐍𝐍𝐎𝐔𝐍𝐂𝐄𝐌𝐄𝐍𝐓: 𝐒𝐔𝐏𝐏𝐎𝐑𝐓 𝐅𝐎𝐑 𝐅𝐋𝐎𝐎𝐃-𝐀𝐅𝐅𝐄𝐂𝐓𝐄𝐃 𝐂𝐎𝐌𝐌𝐔𝐍𝐈𝐓𝐈𝐄𝐒 💝🇻🇳 With the spirit of “𝐦𝐮𝐭𝐮𝐚𝐥 𝐥𝐨𝐯𝐞 𝐚𝐧𝐝 𝐬𝐮𝐩𝐩𝐨𝐫𝐭” and the desire to share in the difficulties faced by people affected by the flooding in Central Vietnam, 𝐉𝐮𝐧𝐞 𝐍𝐚𝐧𝐧𝐢𝐫𝐢𝐧 𝐕𝐢𝐞𝐭𝐧𝐚𝐦 𝐅𝐚𝐧𝐩𝐚𝐠𝐞 would like to contribute 𝟐.𝟎𝟎𝟎.𝟎𝟎𝟎 VND from our fund to the 𝐂𝐞𝐧𝐭𝐫𝐚𝐥 𝐑𝐞𝐥𝐢𝐞𝐟 𝐌𝐨𝐛𝐢𝐥𝐢𝐳𝐚𝐭𝐢𝐨𝐧 𝐂𝐨𝐦𝐦𝐢𝐭𝐭𝐞𝐞 – 𝐕𝐢𝐞𝐭𝐧𝐚𝐦 𝐅𝐚𝐭𝐡𝐞𝐫𝐥𝐚𝐧𝐝 𝐅𝐫𝐨𝐧𝐭 𝐂𝐨𝐦𝐦𝐢𝐭𝐭𝐞𝐞 🌧️ This small contribution reflects the heartfelt support of our Admin team. 💞 We hope to spread kindness and help those facing difficulties. 𝑵𝒐𝒕𝒆: This amount is from the Admins’ operating fund and is not related to the donation account for the “𝐽𝑢𝑛𝑒’𝑠 𝑆𝑝𝑎𝑟𝑘𝑙𝑖𝑛𝑔 𝑆ℎ𝑖𝑛𝑒” project. Thank you for always supporting 𝐨𝐮𝐫 𝐛𝐞𝐥𝐨𝐯𝐞𝐝 𝐉𝐮𝐧𝐞 and the fanpage. ❤️🙏 🐈‍⬛✨ #Junenannirin #จูนณัณณิริณ #junenannirinvietnamfanpage"
"x","@Lae_Lia9","Nov 24, 2025 · 11:40 AM UTC","https://nitter.net/Lae_Lia9/status/1992921294233636926#m",1,0,1,24,"chị cần bàn phím hơn =)))) c sẽ đấu zá 1k$ ủng hộ miền Trung haha"
"x","@HPhong295004","Nov 24, 2025 · 10:54 AM UTC","https://nitter.net/HPhong295004/status/1992909654356300028#m",2,0,0,6,"Với tinh thần “tương thân tương ái” những ngày qua, rất nhiều người dân TP.HCM đã chung tay ủng hộ cả về vật chất lẫn tinh thần cho đồng bào vùng bão lũ miền Trung. Tại Trung tâm Công tác xã hội TP."
"x","@v_3394","Nov 24, 2025 · 8:21 AM UTC","https://nitter.net/v_3394/status/1992871280081776846#m",1,0,1,9,"Đồng bào tương trợ nhau trong khó khăn Ủng hộ tinh thần dân tộc Chúc miền Trung mau vượt qua cơn hoạn nạn"
"x","@lingormifukuk","Nov 23, 2025 · 7:42 AM UTC","https://nitter.net/lingormifukuk/status/1992498899534389486#m",43,25,10,2691,"Đấu giá ủng hộ đồng bào miền Trung + kết hợp trend FMT Macau ngày 2 Part 1: Tạp chí China Fashion của Orm (kèm poster) + poster trong hộp quà sinh nhật của Ling Lưu ý: tạp chí không kèm card bo góc Thể lệ: • Giá khởi điểm: 100.000 VND • Mỗi bước giá: +20.000 VND • Kết thúc đấu giá sau 24h trend • Mỗi cmt đấu giá kèm Hashtag + KW sau: LINGORM ONLY YOU MACAU D2 #LingOrmMacauMeetD2 Toàn bộ số tiền đấu giá được chuyển thẳng đến quỹ hỗ trợ miền Trung. Chân thành cám ơn mọi người ❤️❤️❤️"
"x","@lingormifukuk","Nov 23, 2025 · 8:07 AM UTC","https://nitter.net/lingormifukuk/status/1992505185370087662#m",24,12,5,2798,"Đấu giá ủng hộ đồng bào miền Trung + kết hợp trend FMT Macau ngày 2 Part 2: Tạp chí Tada Pops + gift lịch bàn TempZero của Ling Lưu ý: tạp chí không kèm card bo góc Thể lệ: • Giá khởi điểm: 100.000 VND • Mỗi bước giá: +20.000 VND • Kết thúc đấu giá sau 24h trend • Mỗi cmt đấu giá kèm Hashtag + KW sau: LINGORM ONLY YOU MACAU D2 #LingOrmMacauMeetD2 Toàn bộ số tiền đấu giá được chuyển thẳng đến quỹ hỗ trợ miền Trung. Chân thành cám ơn mọi người ❤️❤️❤️"
"x","@CuCulangcat","Nov 24, 2025 · 9:18 AM UTC","https://nitter.net/CuCulangcat/status/1992885644792934687#m",0,0,0,83,"+Lũ lịch sử ở Đăk Lăk chỉ giải cứu được 26% lượng lũ. +74% lượng lũ xả tràn vào lưu vực các địa bàn Phú Yên cũ. +Dẫn đến ngập lụt đại hồng thủy."
"x","@TrnNam547163","Nov 24, 2025 · 4:46 AM UTC","https://nitter.net/TrnNam547163/status/1992817196394049627#m",3,0,0,23,"Cứu trợ ngập lụt Phú Yên cũ, người dân đói lả xin cơm, nước uống"
"x","@grok","Nov 23, 2025 · 1:20 PM UTC","https://nitter.net/grok/status/1992584096674103535#m",0,0,0,64,"Theo dữ liệu mới nhất từ Thanh Niên và VnExpress (23/11/2025), Đắk Lắk chịu thiệt hại nặng nhất với 63 người chết, 8 mất tích; tổng miền Trung 90 chết, 12 mất tích. Phú Yên có ngập lụt nhưng số tử vong thấp hơn, không phải cao nhất. Chính phủ hỗ trợ khẩn 1.100 tỷ VND cho 4 tỉnh (Khánh Hòa, Lâm Đồng, Gia Lai, Đắk Lắk), cử trực thăng chở hàng cứu trợ, cung cấp gạo, nước, thuốc men. Mặt trận Tổ quốc Việt Nam kêu gọi quyên góp, phân phối hỗ trợ qua tài khoản ủng hộ, tập trung thực phẩm và khôi phục sản xuất. Số liệu có thể cập nhật."
"x","@ThuEpis","Nov 22, 2025 · 9:36 AM UTC","https://nitter.net/ThuEpis/status/1992165379943383538#m",49,1,7,2286,"Bà con Đông Đăk Lăk (Phú Yên cũ) ngập lụt, tang thương, Tây Đak Lak tập trung từ trong nhà tới ngoài ngõ đâu đâu cũng hình ảnh bà con quyên góp, thổi lửa nấu bánh, từng hàng xe cứu trợ đi không ngớt, 1 trái tim cùng đau chung 1 nhịp."
"x","@KhoaVoLong48840","Nov 23, 2025 · 12:17 AM UTC","https://nitter.net/KhoaVoLong48840/status/1992387082506166613#m",1,0,0,104,"Trốn tránh trách nhiệm của chính quyền cs luôn đổ lỗi cho xuyên tạc, chắc ngập lụt ở Phú Yên, Khánh Hòa, Đăk Lăk, Bình Định...là do xuyên tạt chứ không có xảy ra...🤣🤣🤣"
"x","@ThNhtHuynH75543","Nov 22, 2025 · 3:57 AM UTC","https://nitter.net/ThNhtHuynH75543/status/1992079865995223499#m",0,0,0,65,"Tôi bên Qui Nhơn, tuy đang lụt nhưng đã gom được hàng đi Phú Yên. Bạn nào đầu Nha Trang cố gắng gom hàng đi cứu Phú Yên nhé. Phú Yên ngập kg có cái ăn, vì ở giữa nên bị cô lập chia cắt. Tự cứu lấy nhau nhé anh em"
"x","@DntThi","Nov 21, 2025 · 5:01 AM UTC","https://nitter.net/DntThi/status/1991733667685962145#m",0,0,1,33,"Nhà mình phú yên ngâp lụt lúc mái luôn hix"
"x","@admvhv","Nov 20, 2025 · 4:27 AM UTC","https://nitter.net/admvhv/status/1991362756692570425#m",11,1,0,6457,"Người dân Miền trung như Huế, Quảng Nam - Đà Nẵng, Bình Định, Phú Yên, Khánh Hoà... chìm trong biển nước giống như cơn đại hồng thủy, nhất là vùng Phú Yên và Bình Định đang oằn mình trong nước lũ dâng cao gần 2 m ..có nới ngập lút đến nóc nhà người dân .Phan Rang vốn được mệnh danh là vùng đất khát, vì khí hậu khô hạn, khắc nghiệt, nắng nóng và gió quanh năm, vậy mà giờ đây…nước củng đang ngập tứ bề…Nước sông Cái Nha Trang vượt báo động cấp 3. Khánh Hòa đối mặt lũ lịch sử Đê vỡ khiến Quy Nhơn ngập. Đập Thủy điện Sông Ba Hạ (Đắk Lắk) thì đang xả lũ ở mức 16.100m³/s (tức trong 1 phút có gần 1 triệu tấn nước được ném xuống hạ du)... Mực nước sông Ba Hạ nhanh chóng vượt đỉnh lịch sử năm 1993. Hàng loạt thủy điện lớn tại Đắk Lắk đồng loạt xả tràn với lưu lượng cực lớn. Thật khủng khiếp, thuỷ điện xả lũ giống như những quả bom nước khiến lũ chồng lũ, cuốn phăng mọi thứ. Nước ngập lên đến nóc nhà khi mưa đang tiếp tục,..Đã vậy thuỷ điện vẫn phải xả lũ nhồi thêm... Do các hồ thủy điện ở miền trung, và các lãnh đạo đầu tỉnh ở miền Trung đều đều do trung ương, cục bộ ngoài Bắc điều từ địa phương khác tới quản lý, nên mọi chuyện họ đều xin ý kiến, chỉ đạo từ cục bộ, trung ương, khó mà tự quyết được chuyện cấp bách trước mắt. Vì thế việc theo sát tình hình bão lụt để ứng phó cấp thời không được chủ động . Bọn chủ thủy điện điềm nhiên bấm nút xả lũ, mặc những lời kêu cứu dừng tay như không hề có chuyện gì xảy ra. Nước chảy siết khiến ghe thuyền cứu trợ không di chuyển được, nước dâng cao đụng nóc thì ai còn sức leo lên mái nhà ngóng trực thăng cứu trợ thì cứ leo lên ngồi đó mà ngóng thôi. Nghe đâu sáng nay mới có 2 chiếc trực thăng do Mỹ cấp cho Bộ quốc Phòng cũng đã bay ra khu vực ngập lụt ở Khánh Hòa và Phú Yên để cứu trợ dân đang lóp ngóp ngồi ở mái nhà kêu cứu. Ở các con đường đèo nối giữa Ninh Thuận -Nha Trang với Đả lạt đã bị sạt lỡ , đá vách núi xẻ đường đèo bị vỡ ra gây ra sự ùn tắc và tai nạn cho các phương tiện di chuyển bởi nạn khai thác gỗ rừng vô tội vạ .. và những ngọn núi bị phá vỡ ra để xây dựng khu vui chơi – resort. Đèo Prenn do Pháp làm từ tháng 2/1943 không hề sạt lở. Đến năm 2023 VN nâng cấp tốn 553 tỷ thì lở ngay khi còn hạn bảo hành. Những 500ha rừng Đăk Đoa gần đây bị tàn phá không thương tiếc ..Những cánh rừng phòng hộ biến mất Khoảng 23h50 19.11.2025, một vụ sạt lở cực lớn xảy ra trên đèo Mimosa. Toàn bộ mặt đường bị đứt gãy hoàn toàn, tạo hố sụt rộng khoảng 50 m, sâu 30 m, kéo dài chừng 100 m, chia đôi con đèo thành hai phần tách biệt. Một xe khách 45 chỗ đang lưu thông qua khu vực đã kịp phanh gấp ngay mép vực, tránh tai nạn thảm khốc chỉ trong tích tắc. Lực lượng cứu hộ lập tức tiếp cận và đưa phương tiện ra khỏi vị trí nguy hiểm, may mắn là không có thiệt hại về người. Trước đây vài ngày một tai nạn núi lỡ ở đèo Khánh Lê cũng làm tử vong tại chỗ 6 người và gần 20 người bị thương nặng. Những lồng bè và thuỷ sản nuôi hải sản trước dự báo bão lụt đã các chủ bè lo chi tiền ra gia cố lồng bè vững chắc để tránh bị sóng gió dập vùi thành đống rác. Lúc bão đến họ hạ các lồng nuôi sâu xuống đáy biển, mục đích là để tránh áp lực của sóng nước trên bề mặt khi bão tố, đồng thời tránh cho thuỷ sản bị sốc ngợp nước ngọt khi lượng mưa lũ từ đất liền tràn về gây đột tử., nhưng với cơn lũ lịch sử này, lượng nước ngọt đục ngầu phù sa tràn xuống, toàn bộ số tôm cá nuôi trồng chết sạch vì sốc nước. Tài sản gom góp bấy lâu nay đội nón ra đi"
"x","@gm_upside","Nov 20, 2025 · 6:58 AM UTC","https://nitter.net/gm_upside/status/1991400800019705972#m",27,0,3,3575,"Hôm qua giờ đọc tin lũ lụt ở Bình Định, Phú Yên, Khánh Hoà (cũ) mà thấy kinh hoàng quá. Chỗ anh em thế nào rồi? Mình hỏi người quen ở các vùng này thì nhiều nhà đã ngập tới nóc nhà rồi. Còn các cơ sở kinh doanh, kho hàng, đầm tôm thì thiệt hại rất nặng (có thể nói là mất trắng). Hy vọng cơn lũ này chóng qua để mọi người ổn định lại cuộc sống 😢"
"x","@BachLong688","Nov 19, 2025 · 3:45 AM UTC","https://nitter.net/BachLong688/status/1990989828356517955#m",2,0,0,808,"Mấy ngày nay mưa lớn liên tục xảy ra ở các tỉnh Quảng Ngãi, Bình Định, Phú Yên, Khánh Hoà cũ thuộc khu vực miền trung Việt Nam dẫn đến tình trạng ngập lụt nghiêm trọng. (Ảnh chụp ở khu vực ngoại ô thành phố Quy Nhơn, tỉnh Bình Định)"
"x","@LeTrungTua51417","Feb 26, 2025 · 3:21 PM UTC","https://nitter.net/LeTrungTua51417/status/1894769748505776506#m",1,0,1,46,"Mưa Lớn Gây Ngập Lụt Nghiêm Trọng tại Phú Yên Giữa Mùa Xuân datviet.com/mua-lon-gay-ngap… qua @Báo Đất Việt"
"x","@XUANDUNGNGUYEN6","Feb 24, 2025 · 1:24 AM UTC","https://nitter.net/XUANDUNGNGUYEN6/status/1893834421507158470#m",0,0,0,13,"Phú Yên lụt giữa mùa xuân, nước tràn qua đường, hoa màu ngập nặng piped.video/gnMmRcp8yVw?si=UJEy… via @YouTube"
"x","@demnaylive5","Sep 10, 2024 · 7:09 AM UTC","https://nitter.net/demnaylive5/status/1833402390130958771#m",0,0,0,138,"Từ ngày 9/9, Viettel thực hiện cộng tiền tự động 20.000VNĐ/thuê bao trả trước cho khách hàng tại những khu vực bị cô lập do ngập lụt, sạt lở đất ở 9 tỉnh: Bắc Kạn, Cao Bằng, Lạng Sơn, Phú Thọ, Thái Nguyên, Tuyên Quang, Vĩnh Phúc, Yên Bái, Lào Cai."
"x","@ko_vietnews","Sep 9, 2024 · 4:00 PM UTC","https://nitter.net/ko_vietnews/status/1833173744795500796#m",0,0,0,212,"Theo Trung tâm Dự báo khí tượng thủy văn Quốc gia, trong những giờ tới, nguy cơ cao xảy ra ngập lụt tại các vùng trũng thấp ven sông tại các tỉnh, thành phố Yên Bái, Bắc Giang, Thái Nguyên, Bắc Ninh, Phú Thọ, Tuyên Quang và Hà Nội."
"x","@ThaoDuoc89","Nov 24, 2025 · 4:09 PM UTC","https://nitter.net/ThaoDuoc89/status/1992988917927473158#m",0,0,0,2,"Tuyệt quá Jade ơi! Cùng hướng về miền Trung khúc ruột ❤️"
"x","@ThiThu5895","Nov 24, 2025 · 3:11 PM UTC","https://nitter.net/ThiThu5895/status/1992974283107086664#m",0,0,0,7,"Mình là người Phú Yên, cảm ơn tấm lòng của mọi người và SiLi đã hướng về Miền trung, mấy ngày hôm nay đi đâu cũng thấy xe cứu trợ của cả nước về Phú Yên, thật sự rất cảm động và biết ơn!"
"x","@tannghia8","Nov 24, 2025 · 3:00 PM UTC","https://nitter.net/tannghia8/status/1992971697893552252#m",2,0,1,24,"Một miếng khi đói bằng một gói khi no. Cùng nhau hướng về miền Trung thân yêu.🥰🥰🥰"
"x","@Thao3080","Nov 22, 2025 · 11:48 AM UTC","https://nitter.net/Thao3080/status/1992198510800998716#m",59,4,10,7087,"🇻🇳 Đồng Bào Miền Nam Hướng Về Miền Trung! Địa chỉ Tập kêt: 155 Nguyễn Thị Thập (Phường Tân Phú Quận 7) 🤝🥰🥰"
"x","@ngThu24786","Nov 24, 2025 · 8:52 AM UTC","https://nitter.net/ngThu24786/status/1992879080178679943#m",0,0,0,14,"Ko được hướng về miền Tây miền trung xứng đáng"
"x","@motthoidenho75","Nov 24, 2025 · 7:59 AM UTC","https://nitter.net/motthoidenho75/status/1992865741540852145#m",2,0,0,254,"🚨Người dân miền Trung ơi hãy chú ý 🌪 dự kiến đêm mai 25.11.2025 bão số 15 sẽ tiến vô Biển Đông hướng về Bình Định - Bình Thuận (cũ) tienphong.vn/bien-dong-sap-d… TPO - Sáng sớm nay (24/11), vùng áp thấp trên vùng biển phía đông Philippines đã mạnh lên thành áp thấp nhiệt đới. Dự báo đêm mai vào Biển Đông, hướng về khu vực Bình Định – Bình Thuận cũ, nơi vừa hứng chịu mưa lũ kỷ lục. Lúc 8 giờ ngày 24/11, tâm áp thấp nhiệt đới (ATNĐ) ở khoảng 9,5°N – 128,4°E, ngay gần miền Trung của Philippines. Trong hôm nay và ngày mai, ATNĐ dự báo di chuyển theo hướng tây tây bắc với tốc độ khoảng 20km/h. Dự báo khoảng đêm 25 rạng sáng 26/11, ATNĐ sẽ đi vào Biển Đông. Trong ngày 26/11, khi còn cách đất liền Nam Trung Bộ khoảng 1.000km, ATNĐ có khả năng mạnh lên thành bão. Dự báo khi đi qua khu vực phía bắc đặc khu Trường Sa, bão có thể đạt cường độ mạnh nhất, cấp 10, giật cấp 13. Sau đó, bão di chuyển theo hướng tây, hướng về đất liền Nam Trung Bộ, trọng tâm ảnh hưởng từ khu vực Gia Lai đến Lâm Đồng (vùng từ Bình Định đến Bình Thuận cũ), thời gian ảnh hưởng chính trong khoảng 28–30/11. Những nhận định ban đầu cho thấy, khi tiến vào vùng biển ven bờ, bão có thể giảm cường độ do tác động của không khí lạnh và nhiệt độ bề mặt biển thấp tại khu vực biển Nam Trung Bộ, cường độ khi ảnh hưởng đến đất liền có thể ở mức bão cấp 8–9 hoặc áp thấp nhiệt đới. Dự kiến từ ngày 28–30/11, khu vực từ Đà Nẵng đến Lâm Đồng có khả năng xuất hiện đợt mưa lớn diện rộng, trong đó mưa mạnh nhất tập trung dọc dải ven biển. Đây cũng là khu vực vừa hứng chịu mưa lũ kỷ lục, gây thiệt hại vô cùng nặng nề. Dự báo diễn biến của bão còn phức tạp, Trung tâm Dự báo Khí tượng Thuỷ văn Quốc gia khuyến cáo người dân liên tục cập nhật các bản tin dự báo mới nhất. Miền Trung trải qua một mùa mưa lũ lịch sử. Từ 22-10 đến ngày 4/11, Huế, Đà Nẵng và phía đông Quảng Ngãi hứng chịu mưa lũ lịch sử với hàng trăm ngàn căn nhà chìm trong biển nước. Ngay sau đó, từ 16-22/11, Gia Lai, Đắk Lắk, Khánh Hoà và Lâm Đồng cũng hứng chịu mưa lũ kỷ lục khiến 102 người chết và mất tích, thiệt hại vật chất ước tính lên trên 13.000 tỷ đồng. Dưới đây là bản đồ dự báo của Hoa Kỳ: windy.com/vi/-Tr%C3%ACnh-the…"
"x","@VTon413453","Nov 24, 2025 · 6:16 AM UTC","https://nitter.net/VTon413453/status/1992839723069624654#m",3,0,0,40,"Cả nước 'gói yêu thương' hướng về miền Trung - Tây Nguyên bão lũ Sự đồng lòng, chung tay của cả nước đã tạo nên một ""lưới an sinh khẩn cấp"" mạnh mẽ, thể hiện qua những gói hỗ trợ tài chính nhanh chóng và quy mô lớn, khẳng định truyền thống đại đoàn"
"x","@BiFAYE00","Nov 23, 2025 · 6:57 PM UTC","https://nitter.net/BiFAYE00/status/1992668919644180801#m",1,0,0,14,"Chiều chủ nhật thật ý nghĩa Bà con miền Trung ơi cố lên,miền Nam tới đây 🇻🇳 🌻🦋💛🫧 Hướng về miền Trung"
"x","@onlyfayo01","Nov 22, 2025 · 4:54 PM UTC","https://nitter.net/onlyfayo01/status/1992275418058264675#m",23,4,1,523,"Hướng về miền Trung ❤️ ☭ 🇻🇳 #Vietnam"
"x","@duy_medihealth","Nov 23, 2025 · 12:53 PM UTC","https://nitter.net/duy_medihealth/status/1992577174612979988#m",0,0,0,12,"Cả nước hướng về miền Trung yêu thương !"
